step,phase,loss,momentum,divergence,ic
375,adam,0.0016504665861754857,0.0014668629101184,0.00018360367605708587,0.0
376,adam,0.001579784657762263,0.0014043525043022417,0.00017543215346002124,0.0
377,adam,0.001535197878137996,0.001344756056997405,0.00019044182114059098,0.0
378,adam,0.0014624298978254656,0.0012938366211475193,0.00016859327667794618,0.0
379,adam,0.0014971308333997378,0.001340393377568201,0.00015673745583153693,0.0
380,adam,0.001506187849598188,0.0013005139202808276,0.0002056739293173604,0.0
381,adam,0.0015108700202116252,0.0013099088826109744,0.00020096113760065086,0.0
382,adam,0.0016118627098411571,0.0014489129465089538,0.00016294976333220345,0.0
383,adam,0.0014847267162665097,0.0013053825717589005,0.000179344144507609,0.0
384,adam,0.0015528187959694708,0.0013902005180952627,0.00016261827787420797,0.0
385,adam,0.0015286556148218313,0.001354895111267452,0.00017376050355437936,0.0
386,adam,0.001474672104551285,0.0012928113454153747,0.00018186075913591014,0.0
387,adam,0.0014518371575374424,0.0012580251735185115,0.00019381198401893085,0.0
388,adam,0.0015026046801585016,0.0013203576952214185,0.00018224698493708318,0.0
389,adam,0.0014923452837144414,0.0013230911682088442,0.0001692541155055973,0.0
390,adam,0.001556231916412574,0.0013644669168977699,0.00019176499951480412,0.0
391,adam,0.001483153525938509,0.0012979391093840818,0.0001852144165544272,0.0
392,adam,0.0015429004541047202,0.0013533223240511081,0.00018957813005361212,0.0
393,adam,0.0013704163543108556,0.0011882838194178264,0.00018213253489302912,0.0
394,adam,0.0014301009406898762,0.0012742273476939417,0.00015587359299593437,0.0
395,adam,0.0014956305816078404,0.0013373588062352043,0.00015827177537263603,0.0
396,adam,0.001401007135830073,0.0012347638908772227,0.00016624324495285038,0.0
397,adam,0.0014573847819621141,0.0013005604937801813,0.00015682428818193287,0.0
398,adam,0.0013843014599010347,0.0012044304560156727,0.000179871003885362,0.0
399,adam,0.001535819366598912,0.0013801433803770822,0.0001556759862218297,0.0
400,adam,0.0014480280212533633,0.0012846284699226608,0.0001633995513307024,0.0
401,adam,0.00144573047636174,0.0012909686920307745,0.00015476178433096555,0.0
402,adam,0.0013589480046663398,0.0012108334266093168,0.00014811457805702306,0.0
403,adam,0.0014060471990479885,0.0012301100962766986,0.0001759371027712899,0.0
404,adam,0.0014888498989085173,0.0013212009112540256,0.00016764898765449167,0.0
405,adam,0.0014364031794087675,0.0012959179174492053,0.0001404852619595622,0.0
406,adam,0.0014847082740638857,0.0013285449043634215,0.00015616336970046416,0.0
407,adam,0.0014451707786131455,0.001286158195621141,0.00015901258299200462,0.0
408,adam,0.0014254344321786676,0.0012660326338855277,0.00015940179829313994,0.0
409,adam,0.0013392680446895463,0.0011709435358935785,0.0001683245087959678,0.0
410,adam,0.001478174025042844,0.0013239500476395125,0.00015422397740333152,0.0
411,adam,0.0013665833967049566,0.001220741100849642,0.00014584229585531464,0.0
412,adam,0.0014682136677664573,0.0013220915557413653,0.0001461221120250919,0.0
413,adam,0.001332937195588519,0.0011855322055435418,0.00014740499004497733,0.0
414,adam,0.0014210647908096143,0.0012779567488088027,0.00014310804200081157,0.0
415,adam,0.0014363798182876778,0.0012684401553046147,0.0001679396629830632,0.0
416,adam,0.0013972706975965525,0.001228136140047427,0.00016913455754912572,0.0
417,adam,0.0012500214921059437,0.0010989199393955618,0.0001511015527103818,0.0
418,adam,0.001266586240260567,0.0011122172564795078,0.00015436898378105927,0.0
419,adam,0.001346109541535044,0.001178205052843079,0.000167904488691965,0.0
420,adam,0.001354832063910729,0.0011926385353408743,0.00016219352856985464,0.0
421,adam,0.0012969012442289821,0.0011486206454094274,0.00014828059881955472,0.0
422,adam,0.001381743606259854,0.0012395552576494298,0.00014218834861042413,0.0
423,adam,0.001419122326766695,0.0012635962060771142,0.00015552612068958069,0.0
424,adam,0.0012783023344728915,0.0011422773609209675,0.00013602497355192386,0.0
425,adam,0.0012723545460225313,0.0011244965212101198,0.00014785802481241157,0.0
426,adam,0.0011604494660155012,0.0010272277912634887,0.00013322167475201256,0.0
427,adam,0.0013580734094247623,0.0012178239122404664,0.00014024949718429607,0.0
428,adam,0.0012442138530834395,0.0010914085452849505,0.00015280530779848887,0.0
429,adam,0.0012833433606050243,0.0011349688397755886,0.00014837452082943568,0.0
430,adam,0.0012140419713807613,0.0010698652617758498,0.0001441767096049116,0.0
431,adam,0.0012457238383133187,0.0010949624872299752,0.00015076135108334362,0.0
432,adam,0.0011906746075117664,0.001029846536291148,0.0001608280712206184,0.0
433,adam,0.001186587046723285,0.0010408723136314424,0.00014571473309184257,0.0
434,adam,0.0011609571336067903,0.001007759197841181,0.00015319793576560939,0.0
435,adam,0.001301808571087187,0.001155966201390545,0.000145842369696642,0.0
436,adam,0.0012450156784343728,0.0010742017518665724,0.00017081392656780037,0.0
437,adam,0.00120463925264182,0.0010655820198140658,0.0001390572328277542,0.0
438,adam,0.001185033410640053,0.0010520433674230264,0.00013299004321702665,0.0
439,adam,0.0011251728176088292,0.0009795089268330834,0.00014566389077574573,0.0
440,adam,0.0011389014546943346,0.0009980630259908635,0.00014083842870347095,0.0
441,adam,0.0011590638994773922,0.0009984087367302659,0.00016065516274712624,0.0
442,adam,0.0012686011656386678,0.0011332626137438733,0.00013533855189479444,0.0
443,adam,0.0011130878839221124,0.0009699034596822259,0.0001431844242398865,0.0
444,adam,0.001159594201719609,0.0010275002744844393,0.00013209392723516968,0.0
445,adam,0.0012232086618688177,0.0010849968802396541,0.00013821178162916353,0.0
446,adam,0.0011608418074467402,0.0010035962856079943,0.0001572455218387458,0.0
447,adam,0.0011327079144330707,0.0010016967317304792,0.00013101118270259155,0.0
448,adam,0.001093943215213682,0.00094700027009665,0.00014694294511703192,0.0
449,adam,0.0011326127037764307,0.0009970783547499258,0.00013553434902650483,0.0
450,adam,0.001126013888135555,0.0009823341659878108,0.00014367972214774434,0.0
451,adam,0.001180111519146776,0.0010241940349719515,0.00015591748417482463,0.0
452,adam,0.0012785859087577995,0.0011301313684163067,0.00014845454034149292,0.0
453,adam,0.0010714074643364438,0.0009354950242509441,0.00013591244008549975,0.0
454,adam,0.0011066838863537972,0.0009671930195867345,0.0001394908667670627,0.0
455,adam,0.0011109881388215938,0.0009771623776035892,0.00013382576121800471,0.0
456,adam,0.0010922620985021458,0.0009527023359102534,0.00013955976259189234,0.0
457,adam,0.00110250863626742,0.0009622245403992483,0.00014028409586817157,0.0
458,adam,0.0012053777300575052,0.0010512944929751062,0.000154083237082399,0.0
459,adam,0.0011091105578615043,0.0009676417868721327,0.0001414687709893718,0.0
460,adam,0.0011480960645167439,0.0010142230992188583,0.00013387296529788565,0.0
461,adam,0.0011293401360739233,0.0010027028206808489,0.00012663731539307448,0.0
462,adam,0.0011041458578391018,0.000980417736489647,0.00012372812134945485,0.0
463,adam,0.00106991497440049,0.0009414239697210164,0.00012849100467947355,0.0
464,adam,0.0010441399731361887,0.0008998695035379284,0.0001442704695982604,0.0
465,adam,0.0011073886901346187,0.0009892212472672676,0.00011816744286735105,0.0
466,adam,0.0010654041546084736,0.0009317712576399221,0.00013363289696855158,0.0
467,adam,0.0010852249210122125,0.0009398803428674904,0.00014534457814472206,0.0
468,adam,0.001020599815443135,0.0008865734840061148,0.00013402633143702028,0.0
469,adam,0.0010813812809031325,0.0009243910644816616,0.00015699021642147089,0.0
470,adam,0.0010155168537625352,0.00087264938116429,0.00014286747259824534,0.0
471,adam,0.0010033306507204963,0.0008934370108490531,0.00010989363987144325,0.0
472,adam,0.0009915214233655082,0.0008533230787797806,0.00013819834458572765,0.0
473,adam,0.0010017045179666632,0.0008750714099774763,0.000126633107989187,0.0
474,adam,0.001087753952617101,0.0009616323895634697,0.00012612156305363132,0.0
475,adam,0.0010080241169055967,0.0008669136590334615,0.00014111045787213518,0.0
476,adam,0.001109005821784475,0.0009693104315251137,0.00013969539025936124,0.0
477,adam,0.0009556904523585956,0.0008483550747518623,0.00010733537760673333,0.0
478,adam,0.0009743706843059458,0.000860475762062745,0.00011389492224320077,0.0
479,adam,0.0010172464922535522,0.0008867587542521605,0.00013048773800139178,0.0
480,adam,0.0010063675080432893,0.0008760978471969047,0.00013026966084638453,0.0
481,adam,0.0010043400752693602,0.000865873681567709,0.00013846639370165115,0.0
482,adam,0.0009309422927672435,0.0008048358438555542,0.00012610644891168936,0.0
483,adam,0.0009547383224117667,0.0008070185949162908,0.00014771972749547596,0.0
484,adam,0.0009495679039027037,0.0008194855358045372,0.00013008236809816637,0.0
485,adam,0.0009248766313088991,0.0008156071514559768,0.00010926947985292229,0.0
486,adam,0.0010551180002929443,0.000927334114151094,0.00012778388614185035,0.0
487,adam,0.0009957262049717023,0.0008709927392213934,0.0001247334657503089,0.0
488,adam,0.0009335585008302168,0.0008027465596260373,0.00013081194120417955,0.0
489,adam,0.0010008781843559272,0.0008664115198307469,0.00013446666452518035,0.0
490,adam,0.0008770742305311321,0.0007632894611319063,0.00011378476939922575,0.0
491,adam,0.001027015045940356,0.0008951533572270835,0.00013186168871327252,0.0
492,adam,0.0009411685618768467,0.0008279338287814028,0.00011323473309544398,0.0
493,adam,0.0009519247075355005,0.0008282667691293408,0.00012365793840615974,0.0
494,adam,0.0009606637071202873,0.0008227938866411835,0.0001378698204791038,0.0
495,adam,0.0009473416765280867,0.0008214220399728684,0.00012591963655521834,0.0
496,adam,0.0009632900938881863,0.000823855761254389,0.00013943433263379726,0.0
497,adam,0.0009265405814631879,0.000809955474976568,0.00011658510648661992,0.0
498,adam,0.00101234517201081,0.0008809711917828373,0.0001313739802279728,0.0
499,adam,0.0009327551129517235,0.0008035917714936266,0.00012916334145809691,0.0
500,adam,0.0008937869454573479,0.0007749428073851245,0.00011884413807222335,0.0
501,adam,0.0009223767276769075,0.0007971648544554525,0.00012521187322145496,0.0
502,adam,0.0009103287206221961,0.0007823041334245916,0.00012802458719760444,0.0
503,adam,0.0009185492669534197,0.000789174177671919,0.0001293750892815007,0.0
504,adam,0.0009000138167825722,0.0007934154823160697,0.00010659833446650256,0.0
505,adam,0.0009209440229810346,0.0008088806133537041,0.00011206340962733056,0.0
506,adam,0.0009320130351525673,0.0008191119518334335,0.00011290108331913376,0.0
507,adam,0.000925455138114994,0.0008062704149092755,0.00011918472320571839,0.0
508,adam,0.0009557256855441615,0.0008282141284734922,0.00012751155707066932,0.0
509,adam,0.000852820569122303,0.0007382155137435125,0.00011460505537879047,0.0
510,adam,0.0009525580980283861,0.0008110932552996516,0.00014146484272873456,0.0
511,adam,0.0009482220246452319,0.0008195473484072593,0.00012867467623797258,0.0
512,adam,0.0009453360953309268,0.000823695241099859,0.00012164085423106782,0.0
513,adam,0.0009506210669509142,0.0008244219372393917,0.00012619912971152257,0.0
514,adam,0.0009012645205717174,0.000778264253146186,0.00012300026742553146,0.0
515,adam,0.0009589870686191094,0.0008290410974373737,0.00012994597118173574,0.0
516,adam,0.0009033290101241211,0.0008076192609327124,9.570974919140869e-05,0.0
517,adam,0.0008910078752033075,0.0007637882458620747,0.00012721962934123275,0.0
518,adam,0.0009425717671279217,0.0008325496977594164,0.00011002206936850542,0.0
519,adam,0.0008975218223135988,0.0007718552543835686,0.00012566656793003018,0.0
520,adam,0.0008136916415095459,0.0006992705244009775,0.00011442111710856836,0.0
521,adam,0.0008356210335104682,0.0007248530699235283,0.00011076796358693995,0.0
522,adam,0.0008280009373792208,0.0007098328551543536,0.0001181680822248672,0.0
523,adam,0.0008413308266347621,0.0007268527994068699,0.00011447802722789227,0.0
524,adam,0.0008732365585490618,0.0007627153387246178,0.00011052121982444407,0.0
525,adam,0.0007953457235591243,0.0006781673080382633,0.00011717841552086095,0.0
526,adam,0.0008505698938564225,0.0007334360953282856,0.00011713379852813688,0.0
527,adam,0.0008931558586038283,0.0007711680166238779,0.00012198784197995038,0.0
528,adam,0.0008303409420276793,0.0007020419239834918,0.00012829901804418763,0.0
529,adam,0.0008842765295066858,0.0007685613164172281,0.00011571521308945769,0.0
530,adam,0.000851878720024048,0.0007366829904466912,0.00011519572957735679,0.0
531,adam,0.0008598718337690071,0.0007538144071737656,0.0001060574265952414,0.0
532,adam,0.0008273121225410526,0.000733924741921594,9.338738061945862e-05,0.0
533,adam,0.0009197544347308383,0.0008107959226126086,0.00010895851211822972,0.0
534,adam,0.0008067189232709505,0.0006973904261300683,0.00010932849714088213,0.0
535,adam,0.0008394384586126553,0.0007332567909876,0.00010618166762505529,0.0
536,adam,0.0008138167906064464,0.0007070418393662258,0.00010677495124022062,0.0
537,adam,0.0007778722778466128,0.0006740517172240388,0.00010382056062257399,0.0
538,adam,0.0008745289149564,0.0007557979408424107,0.00011873097411398923,0.0
539,adam,0.0008429119885873061,0.000731221913768903,0.00011169007481840315,0.0
540,adam,0.0007789877862918489,0.0006720931742952906,0.00010689461199655835,0.0
541,adam,0.0008353746204158967,0.0007103840393829006,0.00012499058103299603,0.0
542,adam,0.0008081053824042963,0.0006842908138896348,0.00012381456851466149,0.0
543,adam,0.0008488169722726911,0.0007378921229444312,0.00011092484932825994,0.0
544,adam,0.0008423305676322778,0.000735601824203735,0.00010672874342854285,0.0
545,adam,0.0008281977107025306,0.000719841216048044,0.0001083564946544866,0.0
546,adam,0.0008131610659054421,0.0006908903310556169,0.0001222707348498252,0.0
547,adam,0.0007913540672799955,0.0006833005449299227,0.00010805352235007283,0.0
548,adam,0.000865421200551381,0.0007596140759371564,0.00010580712461422456,0.0
549,adam,0.0008184276712202786,0.0007301542617267248,8.827340949355383e-05,0.0
550,adam,0.0007840211723143743,0.0006661270393378358,0.00011789413297653848,0.0
551,adam,0.0008066780052800389,0.0006992391562612966,0.00010743884901874226,0.0
552,adam,0.0008385898398258821,0.0007319123326732099,0.00010667750715267219,0.0
553,adam,0.0008021059229900192,0.0006949065151774929,0.00010719940781252628,0.0
554,adam,0.0007891189814357219,0.0006797906488218217,0.00010932833261390024,0.0
555,adam,0.0007991373448499172,0.0006858345272962067,0.00011330281755371056,0.0
556,adam,0.0007678145183083771,0.0006593669429503169,0.00010844757535806028,0.0
557,adam,0.0006904566518867782,0.0005796313434404421,0.00011082530844633603,0.0
558,adam,0.0007944523907618939,0.0007017085927702648,9.274379799162909e-05,0.0
559,adam,0.000770226117756857,0.0006608949879890267,0.00010933112976783028,0.0
560,adam,0.000796113650651452,0.0007001465774288807,9.596707322257131e-05,0.0
561,adam,0.0007963730634207318,0.0006777620068445433,0.00011861105657618856,0.0
562,adam,0.000782207424388213,0.0006770400839499348,0.00010516734043827808,0.0
563,adam,0.0007664692710075528,0.0006546003585666321,0.00011186891244092069,0.0
564,adam,0.0007946189509047466,0.000682160469623337,0.00011245848128140961,0.0
565,adam,0.0006955211714909694,0.0005773857013017087,0.00011813547018926069,0.0
566,adam,0.0007541990066427092,0.0006542292291782158,9.996977746449341e-05,0.0
567,adam,0.0006917488551652597,0.0005764627607770279,0.00011528609438823188,0.0
568,adam,0.0007747387686069217,0.0006656016652433386,0.00010913710336358306,0.0
569,adam,0.0007513976705401215,0.0006527252116187382,9.86724589213833e-05,0.0
570,adam,0.0007482969708362534,0.0006339312705257717,0.00011436570031048168,0.0
571,adam,0.0007440393942389502,0.0006543650380561875,8.967435618276276e-05,0.0
572,adam,0.0007363383852659197,0.0006342302331826342,0.00010210815208328542,0.0
573,adam,0.0007447888513546255,0.0006457783930470318,9.901045830759369e-05,0.0
574,adam,0.0007463715473133273,0.0006411820948232944,0.0001051894524900328,0.0
575,adam,0.0006963757892005756,0.0005837348020434245,0.00011264098715715103,0.0
576,adam,0.0007440578355679745,0.0006377178102062678,0.00010634002536170667,0.0
577,adam,0.0007693991277429211,0.0006541253724020796,0.0001152737553408415,0.0
578,adam,0.0007058832905322119,0.0005990619236568556,0.00010682136687535637,0.0
579,adam,0.0007236838718548684,0.0006133308563599382,0.00011035301549493016,0.0
580,adam,0.000687197300579392,0.0005879780785021445,9.92192220772474e-05,0.0
581,adam,0.0007175179535717745,0.0006011963937918674,0.00011632155977990701,0.0
582,adam,0.0007645923432492663,0.0006561751290991586,0.00010841721415010767,0.0
583,adam,0.000735717867591325,0.0006213096865160114,0.00011440818107531364,0.0
584,adam,0.000710653251705496,0.000609361491643145,0.00010129176006235094,0.0
585,adam,0.0007386999797121118,0.0006331207510209115,0.00010557922869120024,0.0
586,adam,0.0006681157742618317,0.0005514308137229651,0.00011668496053886658,0.0
587,adam,0.0006939480495020437,0.0005964326060852918,9.751544341675194e-05,0.0
588,adam,0.0006638420653130483,0.0005613259331164803,0.00010251613219656791,0.0
589,adam,0.000684630957433003,0.0005940939322775756,9.053702515542732e-05,0.0
590,adam,0.0006839964988157267,0.0005921741111059181,9.182238770980862e-05,0.0
591,adam,0.0006591020301715096,0.0005495749120289946,0.00010952711814251492,0.0
592,adam,0.0006809387868361277,0.0005817661491584576,9.917263767767017e-05,0.0
593,adam,0.0007506186966303022,0.0006277876152817364,0.00012283108134856577,0.0
594,adam,0.0007060779036520167,0.0006121710810359222,9.390682261609442e-05,0.0
595,adam,0.0006855266264494726,0.0005709247404502734,0.00011460188599919926,0.0
596,adam,0.0006889484917374684,0.0005862811503117157,0.00010266734142575277,0.0
597,adam,0.0006381171411649694,0.0005126390707171383,0.00012547807044783107,0.0
598,adam,0.0006200537911167413,0.0005295658268760634,9.04879642406779e-05,0.0
599,adam,0.0006545715754858957,0.0005547728284395167,9.979874704637898e-05,0.0
600,adam,0.0006561097839277935,0.0005513464434913182,0.00010476334043647541,0.0
601,adam,0.0006521806616535168,0.000555260391898779,9.692026975473786e-05,0.0
602,adam,0.0006839970102257485,0.0006019244538923724,8.207255633337613e-05,0.0
603,adam,0.0006783563821973915,0.0005845777795976923,9.377860259969934e-05,0.0
604,adam,0.0006515629636389363,0.000535177772389271,0.00011638519124966535,0.0
605,adam,0.0007005528394339132,0.0006014054363470951,9.914740308681812e-05,0.0
606,adam,0.0006588134909611871,0.000561057650241557,9.775584071963013e-05,0.0
607,adam,0.00062990881608771,0.0005350998115696799,9.480900451803012e-05,0.0
608,adam,0.0006210398678631739,0.0005243227704756709,9.671709738750296e-05,0.0
609,adam,0.000640985501424413,0.0005501004741858108,9.088502723860224e-05,0.0
610,adam,0.000654275692764621,0.0005572044098875012,9.707128287711983e-05,0.0
611,adam,0.0006809695219000454,0.0006046792809115497,7.629024098849578e-05,0.0
612,adam,0.0006078673107396518,0.0005100511803319058,9.78161304077459e-05,0.0
613,adam,0.0006456105729572332,0.0005473366511754426,9.827392178179063e-05,0.0
614,adam,0.0006801608478236809,0.0005784351714780093,0.0001017256763456716,0.0
615,adam,0.0007103871226676412,0.0006229711927852907,8.741592988235042e-05,0.0
616,adam,0.0007068292970268267,0.0005935730324487584,0.00011325626457806828,0.0
617,adam,0.0007001303627911401,0.0006035627197001374,9.656764309100273e-05,0.0
618,adam,0.0006651769148569766,0.0005776696804497428,8.750723440723372e-05,0.0
619,adam,0.0006017470543605772,0.0004980269280983999,0.00010372012626217716,0.0
620,adam,0.0006627069622366194,0.0005609375596475762,0.00010176940258904316,0.0
621,adam,0.0005895064562704706,0.0005031693673113581,8.633708895911245e-05,0.0
622,adam,0.0006412215156988304,0.0005462860270429068,9.493548865592369e-05,0.0
623,adam,0.0006143193636593406,0.0005242220068095848,9.009735684975581e-05,0.0
624,adam,0.0006461671505220089,0.0005563111954219759,8.985595510003306e-05,0.0
625,adam,0.0006460813045506189,0.0005603019840559635,8.577932049465547e-05,0.0
626,adam,0.0006015563986330737,0.0005055180238381172,9.603837479495651e-05,0.0
627,adam,0.0006320676501720053,0.0005281843428832407,0.00010388330728876459,0.0
628,adam,0.0006569165388562883,0.0005588295888336592,9.808695002262908e-05,0.0
629,adam,0.0006359985064910488,0.0005380400511502555,9.795845534079332e-05,0.0
630,adam,0.0006328286095240083,0.0005500205077352569,8.280810178875147e-05,0.0
631,adam,0.0006064167008913823,0.0005111220949891471,9.529460590223518e-05,0.0
632,adam,0.0006138789032929273,0.0005231836644987779,9.069523879414942e-05,0.0
633,adam,0.0005887016889306805,0.0005087622898823777,7.993939904830274e-05,0.0
634,adam,0.0006766393612794409,0.0005840596269169158,9.257973436252508e-05,0.0
635,adam,0.0006084776669715458,0.0005106020707694127,9.787559620213311e-05,0.0
636,adam,0.0006475258199358641,0.0005755000168086804,7.202580312718371e-05,0.0
637,adam,0.0005646824177076573,0.0004821903891358366,8.24920285718207e-05,0.0
638,adam,0.0006507043330278074,0.0005548194275370641,9.58849054907432e-05,0.0
639,adam,0.0006668952768239144,0.0005701192439106589,9.677603291325552e-05,0.0
640,adam,0.0006268867177713869,0.0005361647622852052,9.072195548618169e-05,0.0
641,adam,0.0006240216718789474,0.0005293855894454217,9.463608243352582e-05,0.0
642,adam,0.0006108930762474613,0.0005186136233706512,9.22794528768101e-05,0.0
643,adam,0.0006469930042473588,0.0005568836389030173,9.010936534434148e-05,0.0
644,adam,0.0005828959608243046,0.0004929886187571059,8.990734206719878e-05,0.0
645,adam,0.0006318403372516973,0.0005284533111023931,0.00010338702614930416,0.0
646,adam,0.0005972139699638081,0.000503245808257725,9.396816170608315e-05,0.0
647,adam,0.0005882704629487691,0.0004927655440638409,9.550491888492816e-05,0.0
648,adam,0.000592086350479769,0.0005095238213461596,8.256252913360946e-05,0.0
649,adam,0.0005799496910195668,0.00048383570705932716,9.611398396023972e-05,0.0
650,adam,0.0005988045996941962,0.0005071028130773258,9.170178661687043e-05,0.0
651,adam,0.0005713316252406895,0.00046958285102997394,0.00010174877421071559,0.0
652,adam,0.0006281470228056094,0.0005333942836624742,9.475273914313514e-05,0.0
653,adam,0.0006277028561392174,0.0005349378548120717,9.276500132714569e-05,0.0
654,adam,0.0005931838480903533,0.0005040323258952827,8.915152219507065e-05,0.0
655,adam,0.0005711139589775745,0.0004778460696443012,9.326788933327323e-05,0.0
656,adam,0.0005505726664624781,0.0004569761644295777,9.359650203290039e-05,0.0
657,adam,0.0006022968261529833,0.0005099179440090318,9.237888214395152e-05,0.0
658,adam,0.0006074908800177349,0.000516568625314479,9.092225470325592e-05,0.0
659,adam,0.0006051770836486715,0.0005069331084095377,9.824397523913369e-05,0.0
660,adam,0.0005480355537885726,0.00045750922711605495,9.052632667251771e-05,0.0
661,adam,0.0005164526266207667,0.00043209889031149663,8.435373630927013e-05,0.0
662,adam,0.0005890952271715619,0.0005014190439678093,8.767618320375259e-05,0.0
663,adam,0.0006073830504646189,0.0005194006489898571,8.798240147476177e-05,0.0
664,adam,0.0005866553851399392,0.0005053056055343658,8.134977960557345e-05,0.0
665,adam,0.0005395650623842427,0.0004679108975955161,7.165416478872663e-05,0.0
666,adam,0.0006268201686389213,0.000532790264493131,9.402990414579033e-05,0.0
667,adam,0.0005788852067189074,0.0004916951363378325,8.71900703810749e-05,0.0
668,adam,0.0005361161593092236,0.0004347324055505226,0.00010138375375870099,0.0
669,adam,0.0005731967076739075,0.0004966039312235866,7.659277645032094e-05,0.0
670,adam,0.0005114577931851146,0.0004267099447373911,8.474784844772342e-05,0.0
671,adam,0.0005688204805869703,0.00047797051789915285,9.084996268781748e-05,0.0
672,adam,0.0005202744606175546,0.0004383628897512849,8.19115708662697e-05,0.0
673,adam,0.0005541640364256318,0.0004711025526465968,8.306148377903498e-05,0.0
674,adam,0.0006009871848237889,0.0005010866880433005,9.990049678048833e-05,0.0
675,adam,0.0005972357408650219,0.0005043226672248705,9.291307364015136e-05,0.0
676,adam,0.0004908350706334381,0.00041373283901480337,7.710223161863478e-05,0.0
677,adam,0.0005475973134483565,0.00045238022658421347,9.521708686414304e-05,0.0
678,adam,0.000528918936521743,0.00045378828795704926,7.51306485646938e-05,0.0
679,adam,0.0005298682810731386,0.00044503539976207195,8.483288131106658e-05,0.0
680,adam,0.0005255230572769067,0.00043665980353158084,8.886325374532589e-05,0.0
681,adam,0.0005347640634764594,0.0004552958926280756,7.946817084838379e-05,0.0
682,adam,0.0005519703177716833,0.0004673014483032043,8.466886946847894e-05,0.0
683,adam,0.0005178400157064423,0.00043060106204885083,8.723895365759147e-05,0.0
684,adam,0.0005774400009537088,0.0004946256331617978,8.281436779191099e-05,0.0
685,adam,0.0005357122118283648,0.0004535436721813312,8.216853964703355e-05,0.0
686,adam,0.0005694324796697696,0.0004954777800437242,7.395469962604546e-05,0.0
687,adam,0.0005194070889821634,0.00043663282555062927,8.277426343153408e-05,0.0
688,adam,0.0005626970399213377,0.0004761622110612698,8.653482886006796e-05,0.0
689,adam,0.0005139070543028713,0.00043205474084427863,8.185231345859266e-05,0.0
690,adam,0.0005662021945016194,0.0004795291299226251,8.667306457899428e-05,0.0
691,adam,0.0005873499875617805,0.0004941424874597045,9.320750010207605e-05,0.0
692,adam,0.0005252747035058903,0.00044578930403787033,7.948539946802e-05,0.0
693,adam,0.0005188807977125223,0.0004379727324536398,8.090806525888252e-05,0.0
694,adam,0.0005443400534072887,0.00045546834095851077,8.88717124487779e-05,0.0
695,adam,0.0004970918609557875,0.0004072503485214392,8.98415124343483e-05,0.0
696,adam,0.0005369045591496867,0.0004575171132930969,7.93874458565898e-05,0.0
697,adam,0.0005478768975346313,0.0004630413793858403,8.483551814879103e-05,0.0
698,adam,0.0005331984739645887,0.000444561073087478,8.86374008771107e-05,0.0
699,adam,0.0005437517160722297,0.00046563733615526777,7.811437991696191e-05,0.0
700,adam,0.0005134257186015615,0.00042605982646628024,8.73658921352812e-05,0.0
701,adam,0.0005113875665328048,0.0004129297571264773,9.845780940632752e-05,0.0
702,adam,0.0005333154303027454,0.0004523690079796641,8.094642232308129e-05,0.0
703,adam,0.0005150090903832018,0.00042748933179142547,8.751975859177631e-05,0.0
704,adam,0.0005463741448104406,0.00044647379776618234,9.990034704425834e-05,0.0
705,adam,0.000578457896015828,0.0004894237398221592,8.903415619366894e-05,0.0
706,adam,0.0004958213098226602,0.00041102469316883924,8.479661665382091e-05,0.0
707,adam,0.0005216987640227924,0.00043606673089354836,8.563203312924412e-05,0.0
708,adam,0.0005195957367891109,0.00043293628306813374,8.66594537209772e-05,0.0
709,adam,0.0005273477830946176,0.0004465461827340079,8.080160036060972e-05,0.0
710,adam,0.0005089057946402217,0.00042709312270377794,8.18126719364438e-05,0.0
711,adam,0.0005314908117144957,0.00044539125533423564,8.609955638026e-05,0.0
712,adam,0.0005026926800001144,0.00041484590161517776,8.784677838493666e-05,0.0
713,adam,0.000529334528243303,0.0004496070700470449,7.972745819625801e-05,0.0
714,adam,0.000480010725816859,0.00039822521531500686,8.178551050185213e-05,0.0
715,adam,0.0005000369571150318,0.0004219169853073168,7.811997180771503e-05,0.0
716,adam,0.0005114358737698121,0.00042252494351807776,8.89109302517343e-05,0.0
717,adam,0.0004829365956791056,0.00040425829074587486,7.867830493323073e-05,0.0
718,adam,0.0005171321001766591,0.0004320401666589744,8.509193351768465e-05,0.0
719,adam,0.0005162690155709631,0.00042803400686703194,8.823500870393117e-05,0.0
720,adam,0.00048598482523522755,0.00041672061438274784,6.926421085247969e-05,0.0
721,adam,0.0005700883383865905,0.0004926565590439106,7.743177934267989e-05,0.0
722,adam,0.000468389862824369,0.0003927228040980992,7.56670587262698e-05,0.0
723,adam,0.00047929059279248215,0.000402372283014751,7.691830977773115e-05,0.0
724,adam,0.0005173388361102206,0.00043871796955835513,7.862086655186541e-05,0.0
725,adam,0.0005229513760750116,0.0004472225839044111,7.572879217060055e-05,0.0
726,adam,0.00045132317107750904,0.00037256707187903563,7.875609919847343e-05,0.0
727,adam,0.0005069800248703871,0.000428103622447039,7.887640242334804e-05,0.0
728,adam,0.0005124020948126054,0.0004473984202537886,6.500367455881676e-05,0.0
729,adam,0.0005107597027403049,0.0004411588869394964,6.960081580080851e-05,0.0
730,adam,0.0004500395703645508,0.0003768981237105444,7.314144665400643e-05,0.0
731,adam,0.00047663783740540004,0.00039474437727737757,8.189346012802247e-05,0.0
